image_path,boredom,engagement,confusion,frustration,split
Validation\400023\4000232004\4000232004.jpg,0,2,0,0,validation
Validation\400023\4000232005\4000232005.jpg,1,2,0,0,validation
Validation\400023\4000232006\4000232006.jpg,0,2,0,0,validation
Validation\400023\4000232007\4000232007.jpg,0,3,0,0,validation
Validation\400023\4000232010\4000232010.jpg,0,2,0,0,validation
Validation\400023\4000232016\4000232016.jpg,0,3,0,0,validation
Validation\400023\4000232017\4000232017.jpg,0,3,0,0,validation
Validation\400023\4000232018\4000232018.jpg,0,3,0,0,validation
Validation\400023\4000232022\4000232022.jpg,2,2,0,0,validation
Validation\400023\4000232024\4000232024.jpg,0,2,0,0,validation
Validation\400023\4000232027\4000232027.jpg,0,3,0,0,validation
Validation\400023\4000232034\4000232034.jpg,0,2,0,0,validation
Validation\400023\4000232035\4000232035.jpg,2,3,0,0,validation
Validation\400023\4000232036\4000232036.jpg,0,3,1,1,validation
Validation\400023\4000232037\4000232037.jpg,0,2,0,0,validation
Validation\400023\4000232038\4000232038.jpg,0,2,0,0,validation
Validation\400023\4000232042\4000232042.jpg,1,2,1,0,validation
Validation\400023\4000232044\4000232044.jpg,0,3,0,0,validation
Validation\400023\4000232045\4000232045.jpg,0,3,0,0,validation
Validation\400023\4000232048\4000232048.jpg,0,2,0,0,validation
Validation\400023\4000232051\4000232051.jpg,0,2,0,0,validation
Validation\400023\4000232054\4000232054.jpg,1,2,0,0,validation
Validation\400023\4000232059\4000232059.jpg,2,2,0,0,validation
Validation\400023\4000232062\4000232062.jpg,2,2,0,0,validation
Validation\400023\4000232065\4000232065.jpg,0,2,0,0,validation
Validation\400023\4000232068\4000232068.jpg,1,3,0,0,validation
Validation\400023\4000232071\4000232071.jpg,2,1,0,2,validation
Validation\400023\4000232072\4000232072.jpg,1,2,0,0,validation
Validation\400030\4000301002\4000301002.jpg,2,2,0,0,validation
Validation\400030\4000301003\4000301003.jpg,2,2,1,1,validation
Validation\400030\4000301005\4000301005.jpg,3,1,0,2,validation
Validation\400030\4000301006\4000301006.jpg,2,1,1,0,validation
Validation\400030\4000301007\4000301007.jpg,2,2,0,1,validation
Validation\400030\4000301008\4000301008.jpg,1,2,0,0,validation
Validation\400030\4000301010\4000301010.jpg,2,1,0,0,validation
Validation\400030\4000301011\4000301011.jpg,2,0,0,0,validation
Validation\400030\4000301012\4000301012.jpg,3,2,0,0,validation
Validation\400030\4000301013\4000301013.jpg,1,2,0,0,validation
Validation\400030\4000301014\4000301014.jpg,1,2,0,0,validation
Validation\400030\4000301015\4000301015.jpg,3,2,0,0,validation
Validation\400030\4000301016\4000301016.jpg,0,2,0,0,validation
Validation\400030\4000301018\4000301018.jpg,0,2,0,0,validation
Validation\400030\4000301019\4000301019.jpg,2,2,1,0,validation
Validation\400030\4000301020\4000301020.jpg,1,2,0,0,validation
Validation\400030\4000301021\4000301021.jpg,2,1,0,0,validation
Validation\400030\4000301022\4000301022.jpg,2,3,1,0,validation
Validation\400030\4000301023\4000301023.jpg,0,3,0,0,validation
Validation\400030\4000301025\4000301025.jpg,0,3,0,0,validation
Validation\400030\4000301026\4000301026.jpg,0,2,0,0,validation
Validation\400030\4000301027\4000301027.jpg,0,2,2,0,validation
Validation\400030\4000301028\4000301028.jpg,3,0,0,0,validation
Validation\400030\4000301030\4000301030.jpg,0,0,0,0,validation
Validation\400030\4000301031\4000301031.jpg,3,2,0,0,validation
Validation\400030\4000301032\4000301032.jpg,0,3,0,0,validation
Validation\400030\4000301034\4000301034.jpg,1,2,0,0,validation
Validation\400030\4000301038\4000301038.jpg,0,3,0,0,validation
Validation\400030\4000301039\4000301039.jpg,0,3,0,0,validation
Validation\400030\4000301040\4000301040.jpg,3,3,0,0,validation
Validation\400030\4000301041\4000301041.jpg,0,3,0,0,validation
Validation\400030\4000301042\4000301042.jpg,0,0,0,0,validation
Validation\400030\4000301043\4000301043.jpg,0,3,0,0,validation
Validation\400030\4000301044\4000301044.jpg,0,2,1,0,validation
Validation\400030\4000301045\4000301045.jpg,0,3,0,0,validation
Validation\400030\4000301047\4000301047.jpg,0,3,0,0,validation
Validation\400030\4000301049\4000301049.jpg,3,1,0,0,validation
Validation\400030\4000301052\4000301052.jpg,0,3,0,0,validation
Validation\400030\4000301053\4000301053.jpg,0,2,0,0,validation
Validation\400030\4000301054\4000301054.jpg,1,2,0,0,validation
Validation\400030\4000301055\4000301055.jpg,2,1,1,1,validation
Validation\400030\4000301056\4000301056.jpg,1,2,0,0,validation
Validation\400030\4000301057\4000301057.jpg,0,2,0,0,validation
Validation\400030\4000301058\4000301058.jpg,3,2,0,0,validation
Validation\400030\4000301059\4000301059.jpg,0,2,0,0,validation
Validation\400030\4000301060\4000301060.jpg,1,1,0,0,validation
Validation\400030\4000301061\4000301061.jpg,2,2,0,0,validation
Validation\400030\4000301062\4000301062.jpg,0,2,0,0,validation
Validation\400030\4000301063\4000301063.jpg,0,3,0,0,validation
Validation\400030\4000301064\4000301064.jpg,0,2,0,0,validation
Validation\400030\4000301065\4000301065.jpg,2,1,0,1,validation
Validation\400030\4000301066\4000301066.jpg,3,1,0,0,validation
Validation\400030\4000301067\4000301067.jpg,3,1,0,0,validation
Validation\400030\4000301068\4000301068.jpg,3,2,0,0,validation
Validation\400030\4000301069\4000301069.jpg,2,2,0,0,validation
Validation\400030\4000301070\4000301070.jpg,3,0,1,0,validation
Validation\400030\4000301071\4000301071.jpg,3,2,0,0,validation
Validation\400030\4000301072\4000301072.jpg,0,3,0,0,validation
Validation\400030\4000301073\4000301073.jpg,0,3,0,0,validation
Validation\400030\4000301074\4000301074.jpg,0,2,0,0,validation
Validation\400030\4000301076\4000301076.jpg,3,2,0,0,validation
Validation\400030\4000301079\4000301079.jpg,3,2,0,0,validation
Validation\400033\4000331001\4000331001.jpg,0,2,0,0,validation
Validation\400033\4000331002\4000331002.jpg,0,2,0,0,validation
Validation\400033\4000331003\4000331003.jpg,0,3,0,0,validation
Validation\400033\4000331004\4000331004.jpg,0,3,0,0,validation
Validation\400033\4000331005\4000331005.jpg,0,3,0,0,validation
Validation\400033\4000331006\4000331006.jpg,0,3,1,1,validation
Validation\400033\4000331007\4000331007.jpg,0,2,0,0,validation
Validation\400033\4000331008\4000331008.jpg,0,3,0,0,validation
Validation\400033\4000331011\4000331011.jpg,0,3,0,0,validation
Validation\400033\4000331012\4000331012.jpg,0,3,0,0,validation
Validation\400033\4000331013\4000331013.jpg,2,2,2,0,validation
Validation\400033\4000331015\4000331015.jpg,1,2,1,2,validation
Validation\400033\4000331017\4000331017.jpg,2,2,0,1,validation
Validation\400033\4000331019\4000331019.jpg,0,3,0,0,validation
Validation\400033\4000331020\4000331020.jpg,0,3,0,0,validation
Validation\400033\4000331021\4000331021.jpg,1,2,1,1,validation
Validation\400033\4000331022\4000331022.jpg,1,2,1,0,validation
Validation\400033\4000331023\4000331023.jpg,0,3,0,0,validation
Validation\400033\4000331025\4000331025.jpg,1,3,0,0,validation
Validation\400033\4000331027\4000331027.jpg,0,3,0,0,validation
Validation\400033\4000331029\4000331029.jpg,1,2,0,0,validation
Validation\400033\4000331030\4000331030.jpg,0,2,0,0,validation
Validation\400033\4000331031\4000331031.jpg,0,2,0,0,validation
Validation\400033\4000331032\4000331032.jpg,0,2,0,0,validation
Validation\400033\4000331033\4000331033.jpg,1,3,0,0,validation
Validation\400033\4000331035\4000331035.jpg,0,3,0,0,validation
Validation\400033\4000331036\4000331036.jpg,2,2,0,0,validation
Validation\400033\4000331037\4000331037.jpg,2,2,1,1,validation
Validation\400033\4000331038\4000331038.jpg,0,3,0,0,validation
Validation\400033\4000331039\4000331039.jpg,1,2,1,0,validation
Validation\400033\4000331040\4000331040.jpg,1,2,0,0,validation
Validation\400033\4000331041\4000331041.jpg,1,2,0,0,validation
Validation\400033\4000331042\4000331042.jpg,0,3,0,0,validation
Validation\400033\4000331043\4000331043.jpg,1,3,0,0,validation
Validation\400033\4000331044\4000331044.jpg,1,3,0,1,validation
Validation\400033\4000331045\4000331045.jpg,0,2,0,0,validation
Validation\400033\4000331046\4000331046.jpg,0,2,0,0,validation
Validation\400033\4000331051\4000331051.jpg,2,2,0,0,validation
Validation\400033\4000331052\4000331052.jpg,0,3,0,0,validation
Validation\400033\4000331053\4000331053.jpg,0,3,0,0,validation
Validation\400033\4000331054\4000331054.jpg,0,2,2,1,validation
Validation\400033\4000331055\4000331055.jpg,2,2,0,0,validation
Validation\400033\4000331056\4000331056.jpg,1,2,2,0,validation
Validation\400033\4000331057\4000331057.jpg,0,3,0,2,validation
Validation\400033\4000331058\4000331058.jpg,1,2,1,2,validation
Validation\400033\4000331060\4000331060.jpg,1,2,0,0,validation
Validation\400033\4000331062\4000331062.jpg,0,2,0,0,validation
Validation\400033\4000331063\4000331063.jpg,2,2,0,0,validation
Validation\400033\4000331064\4000331064.jpg,2,2,2,2,validation
Validation\400033\4000331067\4000331067.jpg,0,3,1,0,validation
Validation\400033\4000331068\4000331068.jpg,0,2,0,0,validation
Validation\400033\4000331069\4000331069.jpg,0,2,0,1,validation
Validation\400033\4000332001\4000332001.jpg,0,2,0,0,validation
Validation\400033\4000332002\4000332002.jpg,1,2,0,0,validation
Validation\400033\4000332007\4000332007.jpg,0,2,0,0,validation
Validation\400033\4000332008\4000332008.jpg,1,3,0,0,validation
Validation\400033\4000332009\4000332009.jpg,0,2,1,0,validation
Validation\400033\4000332010\4000332010.jpg,1,2,0,0,validation
Validation\400033\4000332012\4000332012.jpg,1,2,2,0,validation
Validation\400033\4000332013\4000332013.jpg,0,2,0,0,validation
Validation\400033\4000332014\4000332014.jpg,0,3,0,0,validation
Validation\400033\4000332015\4000332015.jpg,2,2,1,1,validation
Validation\400033\4000332017\4000332017.jpg,0,3,0,0,validation
Validation\400033\4000332019\4000332019.jpg,0,2,0,0,validation
Validation\400033\4000332020\4000332020.jpg,0,2,0,0,validation
Validation\400033\4000332021\4000332021.jpg,1,2,0,0,validation
Validation\400033\4000332022\4000332022.jpg,1,2,0,0,validation
Validation\400033\4000332023\4000332023.jpg,1,2,1,1,validation
Validation\400033\4000332025\4000332025.jpg,0,3,0,0,validation
Validation\400033\4000332027\4000332027.jpg,0,2,0,0,validation
Validation\400033\4000332030\4000332030.jpg,2,3,0,0,validation
Validation\400033\4000332031\4000332031.jpg,2,2,0,0,validation
Validation\400033\4000332032\4000332032.jpg,1,2,0,0,validation
Validation\400033\4000332034\4000332034.jpg,1,3,0,0,validation
Validation\400033\4000332035\4000332035.jpg,0,2,0,0,validation
Validation\400033\4000332036\4000332036.jpg,1,3,0,0,validation
Validation\400033\4000332037\4000332037.jpg,1,3,1,0,validation
Validation\400033\4000332038\4000332038.jpg,1,2,0,0,validation
Validation\400033\4000332039\4000332039.jpg,1,2,1,1,validation
Validation\400033\4000332041\4000332041.jpg,0,3,0,0,validation
Validation\400033\4000332044\4000332044.jpg,0,3,0,0,validation
Validation\400033\4000332045\4000332045.jpg,2,3,0,0,validation
Validation\400033\4000332046\4000332046.jpg,2,2,2,1,validation
Validation\400033\4000332048\4000332048.jpg,0,3,0,0,validation
Validation\400033\4000332050\4000332050.jpg,0,3,2,2,validation
Validation\400033\4000332051\4000332051.jpg,2,2,0,0,validation
Validation\400033\4000332052\4000332052.jpg,0,2,0,0,validation
Validation\400033\4000332057\4000332057.jpg,1,2,0,0,validation
Validation\400033\4000332059\4000332059.jpg,2,2,1,2,validation
Validation\400033\4000332060\4000332060.jpg,0,3,2,0,validation
Validation\400033\4000332061\4000332061.jpg,1,2,0,0,validation
Validation\400033\4000332062\4000332062.jpg,0,2,0,0,validation
Validation\400033\4000332063\4000332063.jpg,0,3,0,0,validation
Validation\400033\4000332064\4000332064.jpg,1,2,0,0,validation
Validation\400033\4000332066\4000332066.jpg,0,3,0,0,validation
Validation\400033\4000332067\4000332067.jpg,0,3,0,0,validation
Validation\400033\4000332068\4000332068.jpg,0,3,0,0,validation
Validation\400033\4000332071\4000332071.jpg,1,2,0,1,validation
Validation\400033\4000332072\4000332072.jpg,2,2,0,0,validation
Validation\400033\4000332073\4000332073.jpg,2,2,2,0,validation
Validation\400033\4000332074\4000332074.jpg,1,3,2,1,validation
Validation\400033\4000332075\4000332075.jpg,2,2,2,2,validation
Validation\400033\4000332077\4000332077.jpg,3,3,1,3,validation
Validation\400033\4000332078\4000332078.jpg,2,2,0,1,validation
Validation\400033\4000332079\4000332079.jpg,1,3,1,2,validation
Validation\400033\4000332080\4000332080.jpg,0,3,0,0,validation
Validation\400033\4000332081\4000332081.jpg,0,2,0,2,validation
Validation\400033\4000332082\4000332082.jpg,3,1,2,0,validation
Validation\410019\4100191001\4100191001.jpg,2,2,0,0,validation
Validation\410019\4100191002\4100191002.jpg,0,2,0,1,validation
Validation\410019\4100191003\4100191003.jpg,1,3,1,1,validation
Validation\410019\4100191004\4100191004.jpg,0,3,0,0,validation
Validation\410019\4100191006\4100191006.jpg,2,2,0,0,validation
Validation\410019\4100191007\4100191007.jpg,1,2,0,0,validation
Validation\410019\4100191008\4100191008.jpg,2,1,2,1,validation
Validation\410019\4100191010\4100191010.jpg,1,2,2,0,validation
Validation\410019\4100191012\4100191012.jpg,1,2,3,0,validation
Validation\410019\4100191014\4100191014.jpg,2,2,0,0,validation
Validation\410019\4100191016\4100191016.jpg,1,2,1,0,validation
Validation\410019\4100191017\4100191017.jpg,2,2,2,1,validation
Validation\410019\4100191018\4100191018.jpg,3,3,0,0,validation
Validation\410019\4100191020\4100191020.jpg,3,3,2,1,validation
Validation\410019\4100191021\4100191021.jpg,2,2,0,1,validation
Validation\410019\4100191023\4100191023.jpg,1,2,2,1,validation
Validation\410019\4100191024\4100191024.jpg,2,2,2,2,validation
Validation\410019\4100191025\4100191025.jpg,2,2,1,0,validation
Validation\410019\4100191026\4100191026.jpg,1,2,0,0,validation
Validation\410019\4100191030\4100191030.jpg,3,3,0,0,validation
Validation\410019\4100191031\4100191031.jpg,2,2,1,1,validation
Validation\410019\4100191032\4100191032.jpg,3,2,0,0,validation
Validation\410019\4100191033\4100191033.jpg,3,0,1,0,validation
Validation\410019\4100191034\4100191034.jpg,2,3,2,0,validation
Validation\410019\4100191035\4100191035.jpg,2,2,0,0,validation
Validation\410019\4100191038\4100191038.jpg,2,2,0,1,validation
Validation\410019\4100191039\4100191039.jpg,2,2,0,0,validation
Validation\410019\4100191041\4100191041.jpg,2,1,0,0,validation
Validation\410019\4100191042\4100191042.jpg,2,2,2,1,validation
Validation\410019\4100191043\4100191043.jpg,2,2,0,0,validation
Validation\410019\4100191045\4100191045.jpg,2,2,0,0,validation
Validation\410019\4100191046\4100191046.jpg,2,2,0,0,validation
Validation\410019\4100191052\4100191052.jpg,2,2,1,0,validation
Validation\410019\4100191053\4100191053.jpg,2,2,0,0,validation
Validation\410019\4100192001\4100192001.jpg,2,2,0,0,validation
Validation\410019\4100192002\4100192002.jpg,2,2,1,1,validation
Validation\410019\4100192003\4100192003.jpg,0,2,0,0,validation
Validation\410019\4100192004\4100192004.jpg,2,2,0,0,validation
Validation\410019\4100192005\4100192005.jpg,1,2,0,0,validation
Validation\410019\4100192006\4100192006.jpg,2,3,0,0,validation
Validation\410019\4100192007\4100192007.jpg,3,2,0,2,validation
Validation\410019\4100192010\4100192010.jpg,2,1,1,2,validation
Validation\410019\4100192011\4100192011.jpg,2,1,0,1,validation
Validation\410019\4100192012\4100192012.jpg,2,2,0,2,validation
Validation\410019\4100192013\4100192013.jpg,2,2,1,0,validation
Validation\410019\4100192014\4100192014.jpg,3,3,0,0,validation
Validation\410019\4100192015\4100192015.jpg,2,1,0,2,validation
Validation\410019\4100192016\4100192016.jpg,0,1,0,0,validation
Validation\410019\4100192019\4100192019.jpg,2,2,1,0,validation
Validation\410019\4100192020\4100192020.jpg,2,2,2,0,validation
Validation\410019\4100192022\4100192022.jpg,2,2,0,0,validation
Validation\410019\4100192023\4100192023.jpg,0,3,0,0,validation
Validation\410019\4100192024\4100192024.jpg,2,2,0,0,validation
Validation\410019\4100192025\4100192025.jpg,0,3,0,0,validation
Validation\410019\4100192026\4100192026.jpg,3,0,0,0,validation
Validation\410019\4100192027\4100192027.jpg,2,2,1,1,validation
Validation\410019\4100192028\4100192028.jpg,3,3,0,0,validation
Validation\410019\4100192029\4100192029.jpg,3,0,3,0,validation
Validation\410019\4100192031\4100192031.jpg,3,1,0,2,validation
Validation\410019\4100192032\4100192032.jpg,2,3,0,0,validation
Validation\410019\4100192033\4100192033.jpg,0,2,1,1,validation
Validation\410019\4100192034\4100192034.jpg,2,2,1,0,validation
Validation\410019\4100192036\4100192036.jpg,2,2,0,0,validation
Validation\410019\4100192037\4100192037.jpg,2,2,3,2,validation
Validation\410019\4100192038\4100192038.jpg,2,2,1,2,validation
Validation\410019\4100192039\4100192039.jpg,2,2,0,0,validation
Validation\410019\4100192040\4100192040.jpg,2,2,2,2,validation
Validation\410019\4100192043\4100192043.jpg,2,2,1,1,validation
Validation\410019\4100192044\4100192044.jpg,2,2,0,0,validation
Validation\410019\4100192045\4100192045.jpg,3,2,0,0,validation
Validation\410019\4100192046\4100192046.jpg,2,2,0,0,validation
Validation\410019\4100192047\4100192047.jpg,3,3,0,0,validation
Validation\410019\4100192048\4100192048.jpg,2,2,2,2,validation
Validation\410019\4100192049\4100192049.jpg,3,1,1,1,validation
Validation\410019\4100192050\4100192050.jpg,2,2,0,0,validation
Validation\410019\4100192051\4100192051.jpg,1,2,0,0,validation
Validation\410019\4100192052\4100192052.jpg,1,2,0,0,validation
Validation\410019\4100192053\4100192053.jpg,3,1,1,0,validation
Validation\410019\4100192054\4100192054.jpg,2,2,2,2,validation
Validation\410019\4100192055\4100192055.jpg,3,2,0,0,validation
Validation\410019\4100192056\4100192056.jpg,3,2,0,0,validation
Validation\410019\4100192057\4100192057.jpg,0,3,0,0,validation
Validation\410019\4100192058\4100192058.jpg,1,2,0,0,validation
Validation\410019\4100192060\4100192060.jpg,2,1,1,1,validation
Validation\410019\4100192061\4100192061.jpg,0,2,0,0,validation
Validation\410019\4100192062\4100192062.jpg,2,3,0,0,validation
Validation\410019\4100192063\4100192063.jpg,2,2,0,0,validation
Validation\410019\4100192066\4100192066.jpg,1,2,0,0,validation
Validation\410019\4100192068\4100192068.jpg,2,2,0,0,validation
Validation\410020\4100201001\4100201001.jpg,0,3,0,0,validation
Validation\410020\4100201003\4100201003.jpg,2,2,1,0,validation
Validation\410020\4100201004\4100201004.jpg,0,3,0,0,validation
Validation\410020\4100201005\4100201005.jpg,1,2,1,1,validation
Validation\410020\4100201006\4100201006.jpg,2,2,1,1,validation
Validation\410020\4100201007\4100201007.jpg,1,2,1,1,validation
Validation\410020\4100201008\4100201008.jpg,0,3,0,0,validation
Validation\410020\4100201009\4100201009.jpg,1,2,0,0,validation
Validation\410020\4100201010\4100201010.jpg,0,3,0,0,validation
Validation\410020\4100201011\4100201011.jpg,3,2,0,0,validation
Validation\410020\4100201013\4100201013.jpg,2,3,1,0,validation
Validation\410020\4100201014\4100201014.jpg,0,3,0,0,validation
Validation\410020\4100201016\4100201016.jpg,2,2,0,0,validation
Validation\410020\4100201017\4100201017.jpg,0,3,0,0,validation
Validation\410020\4100201018\4100201018.jpg,0,3,0,0,validation
Validation\410020\4100201020\4100201020.jpg,0,3,0,0,validation
Validation\410020\4100201021\4100201021.jpg,1,2,0,1,validation
Validation\410020\4100201022\4100201022.jpg,0,3,0,0,validation
Validation\410020\4100201023\4100201023.jpg,1,3,0,0,validation
Validation\410020\4100201024\4100201024.jpg,0,3,0,0,validation
Validation\410020\4100201025\4100201025.jpg,0,3,0,0,validation
Validation\410020\4100201026\4100201026.jpg,0,2,2,0,validation
Validation\410020\4100201027\4100201027.jpg,0,2,0,0,validation
Validation\410020\4100201030\4100201030.jpg,3,1,0,0,validation
Validation\410020\4100201031\4100201031.jpg,0,3,0,0,validation
Validation\410020\4100201032\4100201032.jpg,3,1,1,0,validation
Validation\410020\4100201033\4100201033.jpg,3,2,0,0,validation
